query,result,score
0092|0024|0019,0090|0020|0000,0.7797863478364595
0090|0020|0000,0092|0024|0019,0.7797863478364595
0069|0033|0014,0068|0139|0009,0.7795377343512419
0068|0139|0009,0069|0033|0014,0.7795377343512419
0064|0003|0014,0048|0029|0009,0.7794484412876632
0047|0023|0028,0048|0029|0009,0.7794484412876632
0048|0029|0009,0045|0023|0014,0.7794484412876632
0048|0029|0009,0047|0023|0028,0.7794484412876632
0048|0029|0009,0064|0003|0014,0.7794484412876632
0045|0023|0014,0048|0029|0009,0.7794484412876632
0076|0056|0000,0087|0029|0000,0.7794434457079084
0076|0056|0000,0091|0028|0000,0.7794434457079084
0091|0028|0000,0076|0056|0000,0.7789520674608175
0087|0029|0000,0076|0056|0000,0.7789520674608175
0046|0029|0014,0063|0003|0028,0.7787880507848226
0063|0003|0028,0046|0029|0014,0.7784981341238989
0047|0014|0009,0046|0020|0003,0.7781499362080303
0046|0020|0003,0047|0014|0009,0.7781499362080303
0068|0069|0014,0069|0038|0015,0.7779970005219031
0069|0038|0015,0068|0069|0014,0.7776480822026595
0076|0066|0015,0091|0038|0048,0.7768557860134779
0091|0038|0048,0076|0066|0015,0.7768557860134779
0083|0009|0014,0090|0022|0000,0.776616084170908
0076|0047|0021,0075|0046|0028,0.7765145040967655
0075|0046|0028,0076|0047|0021,0.7765145040967655
0048|0038|0014,0046|0037|0022,0.7763401816386948
0046|0037|0022,0048|0038|0014,0.7763401816386948
0090|0022|0000,0083|0009|0014,0.7760733390638109
0002|0008|0004,0023|0012|0004,0.7757980690690564
0083|0035|0028,0093|0007|0034,0.7757353519961322
0091|0005|0045,0087|0005|0028,0.7757353519961322
0087|0005|0028,0091|0005|0045,0.7757353519961322
0093|0007|0034,0083|0035|0028,0.7757353519961322
0023|0012|0004,0002|0008|0004,0.775158446870444
0046|0010|0017,0045|0010|0014,0.7750361026892901
0045|0010|0014,0046|0010|0017,0.7750361026892901
0047|0022|0028,0064|0002|0009,0.7744614541815933
0045|0022|0009,0047|0022|0028,0.7744614541815933
0047|0022|0028,0045|0022|0009,0.7744614541815933
0064|0002|0009,0047|0022|0028,0.7744614541815933
0075|0035|0019,0091|0017|0020,0.7743867301262056
0091|0017|0020,0075|0035|0019,0.7743867301262056
0068|0389|0014,0069|0045|0004,0.7725792390389506
0088|0013|0031,0089|0009|0028,0.7725259537730556
0089|0009|0028,0088|0013|0031,0.7725259537730556
0068|0390|0028,0069|0045|0023,0.7722081864488507
0069|0045|0023,0068|0390|0028,0.7722081864488507
0069|0045|0004,0068|0389|0014,0.7721770445030252
0047|0012|0029,0046|0018|0028,0.7719914298952855
0046|0018|0028,0047|0012|0029,0.7719914298952855
0069|0028|0014,0068|0038|0008,0.7712836189840114
0068|0038|0008,0069|0028|0014,0.7712836189840114
0068|0069|0014,0069|0033|0019,0.770465339716631
0069|0033|0019,0068|0069|0014,0.770465339716631
0091|0005|0014,0087|0005|0004,0.7698528181993631
0087|0005|0004,0091|0005|0014,0.7698528181993631
0063|0005|0015,0050|0012|0021,0.7697660730390186
0050|0012|0021,0063|0005|0015,0.7697660730390186
0092|0004|0028,0090|0095|0028,0.7696719097180099
0090|0095|0028,0092|0004|0028,0.7696175699977066
0063|0005|0015,0047|0028|0029,0.7692807956199539
0047|0028|0029,0063|0005|0015,0.7692807956199539
0075|0047|0000,0076|0048|0000,0.7691831299040963
0076|0048|0000,0075|0047|0000,0.7687216865133333
0050|0010|0015,0047|0015|0017,0.7686034760561847
0047|0015|0017,0050|0010|0015,0.7686034760561847
0069|0029|0023,0068|0321|0028,0.7685066933616793
0068|0321|0028,0069|0029|0023,0.7685066933616793
0091|0005|0009,0087|0005|0000,0.7685066933616793
0087|0005|0000,0091|0005|0009,0.7685066933616793
0002|0005|0014,0081|0020|0031,0.7684893955817089
0081|0020|0031,0002|0005|0014,0.7684893955817089
0068|0390|0017,0069|0044|0007,0.7677335471282745
0069|0044|0007,0068|0390|0017,0.7677335471282745
0092|0013|0006,0083|0009|0014,0.7671043840794146
0083|0009|0014,0092|0013|0006,0.7671043840794146
0067|0003|0017,0089|0005|0014,0.7665936070959262
0089|0005|0014,0067|0003|0017,0.7665936070959262
0091|0019|0000,0076|0038|0000,0.7662190919133121
0076|0038|0000,0091|0019|0000,0.7662190919133121
0092|0030|0003,0090|0105|0017,0.7661419166668538
0090|0105|0017,0092|0030|0003,0.7661419166668538
0076|0019|0009,0089|0028|0015,0.7660134098817059
0089|0028|0015,0076|0019|0009,0.7660134098817059
0046|0028|0001,0063|0002|0009,0.7660061645363807
0063|0002|0009,0046|0028|0001,0.7660061645363807
0076|0003|0029,0091|0003|0009,0.7651248653630724
0091|0003|0009,0076|0003|0029,0.7651248653630724
0090|0043|0044,0092|0032|0043,0.7648646542374046
0092|0032|0043,0090|0043|0044,0.7648646542374046
0089|0037|0009,0091|0019|0015,0.7645630089166471
0091|0019|0015,0089|0037|0009,0.7645630089166471
0046|0033|0028,0045|0025|0009,0.7639078523110836
0046|0033|0028,0064|0005|0009,0.7639078523110836
0045|0025|0009,0046|0033|0028,0.7639078523110836
0064|0005|0009,0046|0033|0028,0.7639078523110836
0075|0013|0014,0076|0064|0042,0.763745880193981
0076|0064|0042,0075|0013|0014,0.763745880193981
0069|0041|0009,0068|0323|0028,0.7637260583416604
0068|0323|0028,0069|0041|0009,0.7637260583416604
0076|0065|0029,0091|0033|0029,0.7637091787043054
0091|0008|0000,0075|0008|0018,0.7633567293050167
0075|0008|0018,0091|0008|0000,0.7633567293050167
0075|0025|0028,0076|0027|0030,0.7630637969873822
0076|0027|0030,0075|0025|0028,0.7630637969873822
0091|0033|0029,0076|0065|0029,0.7630576760156728
0092|0019|0028,0090|0095|0028,0.7630572489805504
0064|0010|0034,0063|0011|0028,0.7627753234507744
0064|0010|0034,0048|0037|0028,0.7627753234507744
0063|0011|0028,0045|0030|0034,0.7627753234507744
0048|0037|0028,0064|0010|0034,0.7627753234507744
0048|0037|0028,0045|0030|0034,0.7627753234507744
0063|0011|0028,0064|0010|0034,0.7627753234507744
0045|0030|0034,0048|0037|0028,0.7627753234507744
0045|0030|0034,0063|0011|0028,0.7627753234507744
0090|0095|0028,0092|0019|0028,0.7626292902075286
0045|0018|0001,0046|0022|0001,0.7621458548939204
0046|0022|0001,0045|0018|0001,0.7621458548939204
0090|0019|0014,0092|0024|0000,0.7618677741148041
0092|0024|0000,0090|0019|0014,0.7614711558258791
0075|0012|0016,0076|0014|0022,0.7613069971388353
0068|0036|0008,0069|0033|0007,0.7613069971388353
0076|0014|0022,0075|0012|0016,0.7613069971388353
0069|0033|0007,0068|0036|0008,0.7608718587327973
0083|0032|0028,0093|0009|0023,0.7606494934213612
0093|0009|0023,0083|0032|0028,0.7606494934213612
0076|0008|0023,0091|0006|0028,0.7584963643997621
0091|0006|0028,0076|0008|0023,0.7584963643997621
0087|0020|0000,0076|0038|0000,0.7582910621362726
0046|0033|0028,0047|0030|0020,0.7582278460616952
0046|0033|0028,0048|0031|0018,0.7582278460616952
0048|0031|0018,0046|0033|0028,0.7582278460616952
0047|0030|0020,0046|0033|0028,0.7582278460616952
0068|0358|0029,0067|0176|0029,0.7580029623360449
0076|0038|0000,0087|0020|0000,0.7577611236349739
0088|0013|0014,0071|0013|0023,0.7576961363836969
0071|0013|0023,0088|0013|0014,0.7576961363836969
0067|0176|0029,0068|0358|0029,0.7576083560170269
0087|0007|0014,0075|0008|0009,0.757186203028608
0075|0008|0009,0087|0007|0014,0.757186203028608
0092|0010|0014,0090|0099|0021,0.7571247245187456
0090|0099|0021,0092|0010|0014,0.7571247245187456
0092|0027|0005,0090|0102|0028,0.7569843778950104
0090|0102|0028,0092|0027|0005,0.7569843778950104
0060|0001|0000,0057|0001|0000,0.7568959110068965
0046|0033|0028,0063|0005|0018,0.7567384438772895
0063|0005|0018,0046|0033|0028,0.7567384438772895
0068|0332|0028,0077|0005|0037,0.7566859258453066
0077|0005|0037,0068|0332|0028,0.7566859258453066
0046|0030|0015,0064|0004|0019,0.7566227778144139
0046|0030|0015,0045|0024|0019,0.7566227778144139
0045|0024|0019,0046|0030|0015,0.7566227778144139
0064|0004|0019,0046|0030|0015,0.7566227778144139
0057|0001|0000,0060|0001|0000,0.7563378253711999
0091|0023|0014,0087|0024|0014,0.7552931490829828
0076|0069|0042,0083|0042|0005,0.7550304085123603
0083|0042|0005,0076|0069|0042,0.7550304085123603
0075|0023|0023,0076|0025|0014,0.7549638711508062
0046|0030|0023,0045|0024|0028,0.7549638711508062
0045|0024|0028,0046|0030|0023,0.7549638711508062
0076|0025|0014,0075|0023|0023,0.7549638711508062
0046|0030|0023,0064|0004|0028,0.7549638711508062
0064|0004|0028,0046|0030|0023,0.7549638711508062
0076|0063|0000,0091|0036|0000,0.7549354465001707
0046|0002|0000,0047|0002|0001,0.7546697757057081
0048|0037|0021,0064|0010|0028,0.7546697757057081
0047|0002|0001,0046|0002|0000,0.7546697757057081
0064|0010|0028,0063|0011|0021,0.7546697757057081
0045|0030|0028,0048|0037|0021,0.7546697757057081
0064|0010|0028,0048|0037|0021,0.7546697757057081
0063|0011|0021,0064|0010|0028,0.7546697757057081
0045|0030|0028,0063|0011|0021,0.7546697757057081
0063|0011|0021,0045|0030|0028,0.7546697757057081
0048|0037|0021,0045|0030|0028,0.7546697757057081
0087|0024|0014,0091|0023|0014,0.754566571610724
0076|0003|0029,0075|0002|0009,0.7540784328837703
0075|0002|0009,0076|0003|0029,0.7540784328837703
0090|0104|0022,0092|0029|0000,0.7522711132406793
0092|0029|0000,0090|0104|0022,0.7522711132406793
0068|0322|0015,0069|0028|0009,0.7516964298471271
0069|0026|0009,0068|0322|0015,0.7516964298471271
0068|0322|0015,0069|0026|0009,0.7516964298471271
0069|0028|0009,0068|0322|0015,0.7516964298471271
0068|0370|0031,0067|0189|0028,0.7512237400954148
0067|0189|0028,0068|0370|0031,0.7512237400954148
0064|0002|0028,0046|0028|0009,0.7512189783898263
0046|0028|0009,0045|0022|0028,0.7512189783898263
0046|0028|0009,0064|0002|0028,0.7512189783898263
0045|0022|0028,0046|0028|0009,0.7512189783898263
0092|0028|0009,0090|0023|0028,0.7510855482019043
0090|0023|0028,0092|0028|0009,0.7510855482019043
0002|0008|0018,0012|0007|0014,0.750953808495291
0012|0007|0014,0002|0008|0018,0.750953808495291
0091|0036|0000,0076|0063|0000,0.7509359715956672
0076|0020|0014,0075|0018|0032,0.7507302723896828
0075|0018|0032,0076|0020|0014,0.7507302723896828
0089|0041|0016,0087|0024|0014,0.7502372045933146
0087|0024|0014,0089|0041|0016,0.7502372045933146
0088|0006|0016,0071|0007|0015,0.7498488431791787
0071|0007|0015,0088|0006|0016,0.7498488431791787
0068|0003|0014,0079|0004|0004,0.7493568353598375
0079|0004|0004,0068|0003|0014,0.7493568353598375
0046|0036|0028,0047|0031|0029,0.7482079622382032
0071|0016|0000,0088|0017|0000,0.7478855441682416
0047|0031|0029,0046|0036|0028,0.7476682380512845
0088|0017|0000,0071|0016|0000,0.7471471808780884
0046|0034|0009,0045|0028|0014,0.7469433941769461
0046|0034|0009,0064|0008|0014,0.7469433941769461
0064|0008|0014,0046|0034|0009,0.7469433941769461
0045|0028|0014,0046|0034|0009,0.7469433941769461
0089|0034|0000,0087|0017|0000,0.7468765756883149
0087|0017|0000,0089|0034|0000,0.7468765756883149
0076|0041|0002,0091|0023|0002,0.7468754497824707
0091|0023|0002,0076|0041|0002,0.7468754497824707
0087|0016|0016,0091|0009|0020,0.7467014925961846
0091|0009|0020,0087|0016|0016,0.7467014925961846
0068|0037|0028,0069|0025|0028,0.7458069719358038
0046|0028|0014,0064|0002|0030,0.7456563576596202
0064|0002|0030,0046|0028|0014,0.7456563576596202
0046|0028|0014,0045|0022|0030,0.7456563576596202
0045|0022|0030,0046|0028|0014,0.7456563576596202
0075|0030|0042,0076|0032|0050,0.745618618282576
0076|0032|0050,0075|0030|0042,0.745618618282576
0069|0025|0028,0068|0037|0028,0.7454256228487419
0068|0138|0016,0069|0025|0014,0.7450003409861832
0069|0025|0014,0068|0138|0016,0.7450003409861832
0064|0007|0028,0045|0025|0007,0.7444939225397423
0045|0027|0028,0064|0005|0007,0.7444939225397423
0045|0025|0007,0064|0007|0028,0.7444939225397423
0064|0005|0007,0045|0027|0028,0.7444939225397423
0068|0338|0000,0067|0155|0000,0.7444603623882603
0061|0010|0023,0062|0006|0002,0.7444263418066193
0062|0006|0002,0061|0010|0023,0.7444263418066193
0092|0032|0000,0090|0107|0022,0.7441758864490964
0090|0107|0022,0092|0032|0000,0.7441758864490964
0087|0007|0022,0076|0010|0000,0.743935634463116
0076|0010|0000,0087|0007|0022,0.743935634463116
0067|0155|0000,0068|0338|0000,0.7438252804209342
0091|0038|0015,0076|0065|0036,0.7435061096923261
0076|0065|0036,0091|0038|0015,0.7435061096923261
0090|0103|0032,0092|0014|0030,0.743320615938644
0092|0014|0030,0090|0103|0032,0.743320615938644
0075|0038|0004,0087|0022|0001,0.7431288760049594
0075|0038|0004,0091|0021|0001,0.7431288760049594
0087|0022|0001,0075|0038|0004,0.7423952088199556
0091|0021|0001,0075|0038|0004,0.7423952088199556
0091|0023|0015,0089|0041|0016,0.742281440161779
0089|0041|0016,0091|0023|0015,0.742281440161779
0090|0020|0020,0092|0025|0001,0.7415824733863426
0092|0025|0001,0090|0020|0020,0.7415824733863426
0068|0383|0008,0067|0200|0015,0.741422937196666
0067|0200|0015,0068|0383|0008,0.741422937196666
0069|0029|0045,0068|0040|0014,0.7413163379154365
0068|0040|0014,0069|0029|0045,0.7413163379154365
0075|0019|0020,0076|0021|0016,0.7403062257417311
0069|0033|0028,0068|0069|0023,0.7403062257417311
0076|0021|0016,0075|0019|0020,0.7403062257417311
0068|0069|0023,0069|0033|0028,0.7403062257417311
0075|0015|0006,0076|0017|0000,0.7396415511203523
0076|0017|0000,0075|0015|0006,0.7396415511203523
0069|0037|0003,0068|0037|0003,0.7394770688337052
0068|0037|0003,0069|0032|0003,0.7394770688337052
0068|0037|0003,0069|0037|0003,0.7394770688337052
0069|0032|0003,0068|0037|0003,0.7394770688337052
0045|0014|0023,0047|0012|0028,0.7392919757891246
0047|0012|0028,0045|0014|0023,0.7392919757891246
0076|0029|0007,0075|0027|0015,0.73927567692615
0075|0027|0015,0076|0029|0007,0.73927567692615
0069|0030|0006,0068|0040|0028,0.7385617080677117
0068|0040|0028,0069|0030|0006,0.7385617080677117
0068|0324|0014,0069|0041|0044,0.7378724265053761
0069|0041|0044,0068|0324|0014,0.7378724265053761
0045|0005|0017,0047|0006|0000,0.7376583093708526
0047|0006|0000,0045|0005|0017,0.7376583093708526
0069|0032|0028,0068|0037|0023,0.7375474009414108
0068|0037|0023,0069|0032|0028,0.7375474009414108
0068|0380|0003,0067|0199|0003,0.7374458101340237
0046|0041|0031,0047|0005|0014,0.737288622511305
0047|0005|0014,0046|0041|0031,0.737288622511305
0067|0199|0003,0068|0380|0003,0.73702431000915
0071|0012|0014,0088|0011|0033,0.737007420002336
0088|0011|0033,0071|0012|0014,0.737007420002336
0068|0131|0034,0069|0036|0018,0.7359629971296584
0069|0036|0018,0068|0131|0034,0.7359629971296584
0047|0009|0014,0046|0011|0003,0.7354024465560612
0046|0011|0003,0047|0009|0014,0.7354024465560612
0090|0024|0000,0092|0028|0021,0.734978294842316
0092|0028|0021,0090|0024|0000,0.734978294842316
0046|0003|0029,0047|0003|0029,0.7345132247943024
0047|0003|0029,0046|0003|0029,0.733953778448387
0091|0018|0003,0075|0036|0003,0.7334118042917536
0068|0322|0015,0069|0033|0008,0.7333397781556793
0069|0033|0008,0068|0322|0015,0.7333397781556793
0094|0007|0000,0096|0007|0007,0.7327409411034029
0096|0007|0007,0094|0007|0000,0.7327409411034029
0075|0036|0003,0091|0018|0003,0.7326877304584287
0068|0370|0000,0067|0189|0000,0.732403675717642
0046|0021|0016,0050|0010|0015,0.7318178586755458
0050|0010|0015,0046|0021|0016,0.7318178586755458
0067|0189|0000,0068|0370|0000,0.7316805971771619
0091|0037|0051,0076|0069|0042,0.731060907446335
0076|0069|0042,0091|0037|0051,0.731060907446335
0089|0006|0005,0088|0005|0014,0.7309882375232752
0088|0005|0014,0089|0006|0005,0.7309882375232752
0068|0385|0014,0067|0204|0006,0.73074514019317
0067|0204|0006,0068|0385|0014,0.73074514019317
0091|0022|0018,0076|0040|0014,0.7307300101440648
0076|0040|0014,0091|0022|0018,0.7307300101440648
0091|0037|0004,0086|0029|0000,0.7302771242070213
0086|0029|0000,0091|0037|0004,0.7302771242070213
0076|0064|0004,0086|0029|0000,0.7297667634971843
0086|0029|0000,0076|0064|0004,0.7297667634971843
0076|0068|0002,0086|0029|0000,0.7297667634971843
0086|0029|0000,0091|0033|0007,0.7297667634971843
0091|0033|0007,0086|0029|0000,0.7297667634971843
0086|0029|0000,0076|0068|0002,0.7297667634971843
0089|0003|0014,0084|0003|0018,0.7296530182413111
0084|0003|0018,0089|0003|0014,0.7296530182413111
0076|0038|0000,0089|0038|0000,0.7281555816542453
0089|0038|0000,0076|0038|0000,0.7281555816542453
0085|0003|0017,0089|0003|0014,0.7273141503007629
0089|0003|0014,0085|0003|0017,0.7273141503007629
0075|0008|0018,0076|0010|0000,0.726822222964718
0076|0010|0000,0075|0008|0018,0.726822222964718
0089|0028|0015,0075|0017|0018,0.726619148355564
0075|0017|0018,0089|0028|0015,0.726619148355564
0092|0023|0009,0090|0099|0000,0.7263488568263239
0090|0099|0000,0092|0023|0009,0.7263488568263239
0092|0026|0021,0083|0009|0014,0.7261859785972036
0083|0009|0014,0092|0026|0021,0.7261859785972036
0090|0105|0005,0092|0015|0029,0.7260643777113377
0092|0015|0029,0090|0105|0005,0.7260643777113377
0093|0007|0000,0083|0034|0037,0.7259375745059885
0083|0034|0037,0093|0007|0000,0.7259375745059885
0046|0019|0028,0045|0015|0023,0.7254922792576818
0045|0015|0023,0046|0019|0028,0.7254922792576818
0046|0033|0023,0063|0008|0014,0.7246026200626197
0063|0008|0014,0046|0033|0023,0.7246026200626197
0068|0138|0016,0069|0027|0014,0.7238898194574384
0069|0027|0014,0068|0138|0016,0.7238898194574384
0091|0006|0017,0087|0006|0009,0.7233800117469666
0087|0006|0009,0091|0006|0017,0.7233800117469666
0091|0036|0000,0076|0067|0002,0.7229716854727257
0076|0067|0002,0091|0036|0000,0.7229716854727257
0091|0038|0042,0076|0065|0009,0.7224037170215811
0076|0065|0009,0091|0038|0042,0.7224037170215811
0048|0034|0014,0046|0033|0023,0.7214496935610594
0046|0033|0023,0048|0034|0014,0.7214496935610594
0091|0018|0028,0089|0038|0007,0.7213362285522956
0089|0038|0007,0091|0018|0028,0.7213362285522956
0045|0030|0031,0046|0036|0028,0.7212407279637897
0046|0036|0028,0064|0010|0031,0.7212407279637897
0046|0036|0028,0045|0030|0031,0.7212407279637897
0064|0010|0031,0046|0036|0028,0.7212407279637897
0069|0033|0028,0068|0139|0023,0.7211389453884708
0068|0139|0023,0069|0033|0028,0.7211389453884708
0046|0035|0014,0047|0025|0033,0.720805728195706
0047|0025|0033,0046|0035|0014,0.720805728195706
0091|0005|0028,0087|0005|0017,0.7204961047607474
0091|0005|0028,0087|0004|0035,0.7204961047607474
0087|0004|0035,0091|0005|0028,0.7204961047607474
0087|0005|0017,0091|0005|0028,0.7204961047607474
0076|0003|0028,0087|0003|0008,0.7199292939028122
0087|0003|0008,0076|0003|0028,0.7199292939028122
0068|0123|0021,0077|0005|0044,0.7195090795245314
0077|0005|0044,0068|0123|0021,0.7195090795245314
0068|0068|0016,0069|0025|0016,0.718662836295488
0069|0025|0016,0068|0068|0016,0.718662836295488
0068|0386|0001,0067|0204|0018,0.7185889749522155
0067|0204|0018,0068|0386|0001,0.7185889749522155
0090|0105|0004,0092|0016|0009,0.7184141007778737
0092|0016|0009,0090|0105|0004,0.7184141007778737
0046|0052|0014,0045|0038|0009,0.7181605923347949
0045|0038|0009,0046|0052|0014,0.7181605923347949
0062|0006|0001,0061|0011|0028,0.7180629495273925
0061|0011|0028,0062|0006|0001,0.7180629495273925
0091|0019|0003,0075|0037|0004,0.717973180890777
0075|0037|0004,0091|0019|0003,0.717973180890777
0091|0011|0028,0076|0018|0033,0.7178403422697396
0076|0018|0033,0091|0011|0028,0.7178403422697396
0046|0004|0000,0047|0004|0003,0.7177103918415046
0047|0004|0003,0046|0004|0000,0.7177103918415046
0068|0138|0031,0069|0025|0028,0.7172660971524103
0069|0025|0028,0068|0138|0031,0.7172660971524103
0047|0014|0009,0045|0016|0000,0.7167973817266794
0045|0016|0000,0047|0014|0009,0.7167973817266794
0083|0037|0000,0093|0004|0000,0.7166711039807655
0092|0011|0016,0090|0100|0028,0.7166385397188643
0090|0100|0028,0092|0011|0016,0.7166385397188643
0092|0032|0037,0090|0107|0042,0.7164865768918617
0090|0107|0042,0092|0032|0037,0.7164865768918617
0093|0004|0000,0083|0037|0000,0.716059728388945
0091|0023|0000,0075|0040|0000,0.7150820488284068
0075|0040|0000,0091|0023|0000,0.7150820488284068
0090|0102|0009,0083|0009|0014,0.7147033219001238
0083|0009|0014,0090|0102|0009,0.7147033219001238
0090|0024|0000,0092|0015|0007,0.7146574442391778
0092|0015|0007,0090|0024|0000,0.7146574442391778
0063|0001|0000,0045|0021|0000,0.7140011582651558
0045|0021|0000,0063|0001|0000,0.7136294587034953
0092|0028|0030,0090|0104|0014,0.7135243068543841
0090|0104|0014,0092|0028|0030,0.7135243068543841
0068|0374|0021,0067|0193|0019,0.7131461657201187
0067|0193|0019,0068|0374|0021,0.7131461657201187
0087|0020|0000,0075|0037|0000,0.7130472100713265
0075|0037|0000,0087|0020|0000,0.7130472100713265
0091|0005|0014,0087|0005|0022,0.7129750013873176
0087|0005|0022,0091|0005|0014,0.7129750013873176
0076|0070|0000,0091|0038|0000,0.7125078195543884
0068|0390|0014,0069|0044|0023,0.7121426225580321
0069|0044|0023,0068|0390|0014,0.7121426225580321
0064|0003|0028,0048|0029|0023,0.7121043131712586
0048|0029|0023,0064|0003|0028,0.7121043131712586
0045|0023|0028,0048|0029|0023,0.7121043131712586
0048|0029|0023,0045|0023|0028,0.7121043131712586
0091|0038|0000,0076|0070|0000,0.7121005731767039
0091|0007|0002,0076|0009|0000,0.711023190765439
0076|0009|0000,0091|0007|0002,0.711023190765439
0089|0006|0001,0088|0005|0009,0.7105516791217373
0088|0005|0009,0089|0006|0001,0.7105516791217373
0012|0008|0009,0023|0013|0000,0.7104154094334458
0023|0013|0000,0012|0008|0009,0.7104154094334458
0091|0033|0042,0076|0015|0014,0.7104039322687555
0046|0004|0017,0047|0004|0028,0.7100895995181185
0047|0004|0028,0046|0004|0017,0.7100895995181185
0069|0039|0023,0068|0129|0014,0.7100164899874841
0068|0129|0014,0069|0039|0023,0.7100164899874841
0033|0004|0014,0032|0003|0007,0.7097789513093775
0032|0003|0007,0033|0004|0014,0.7097789513093775
0067|0189|0009,0068|0370|0014,0.7097775490647774
0064|0002|0028,0012|0007|0023,0.7097775490647774
0012|0007|0023,0064|0002|0028,0.7097775490647774
0045|0022|0028,0012|0007|0023,0.7097775490647774
0012|0007|0023,0045|0022|0028,0.7097775490647774
0068|0370|0014,0067|0189|0009,0.7097775490647774
0076|0015|0014,0091|0037|0036,0.7085042691555467
0091|0037|0036,0076|0015|0014,0.7085042691555467
0046|0028|0014,0048|0028|0022,0.7084059168962649
0048|0028|0022,0046|0028|0014,0.7084059168962649
0087|0025|0000,0076|0042|0000,0.708224721913634
0071|0012|0000,0088|0011|0007,0.7081709878553769
0088|0011|0007,0071|0012|0000,0.7081709878553769
0068|0386|0000,0067|0204|0000,0.708043060857469
0067|0204|0000,0068|0386|0000,0.708043060857469
0076|0042|0000,0087|0025|0000,0.7077297727226779
0046|0033|0028,0045|0029|0022,0.7073856526768423
0046|0033|0028,0064|0009|0022,0.7073856526768423
0046|0033|0028,0063|0010|0009,0.7073856526768423
0064|0009|0022,0046|0033|0028,0.7073856526768423
0063|0010|0009,0046|0033|0028,0.7073856526768423
0045|0029|0022,0046|0033|0028,0.7073856526768423
0087|0006|0020,0091|0006|0028,0.7073753245204469
0091|0006|0028,0087|0006|0020,0.7073753245204469
0076|0069|0042,0083|0041|0021,0.7068537521325925
0083|0041|0021,0076|0069|0042,0.7068537521325925
0076|0015|0014,0091|0033|0042,0.7068163289081009
0069|0044|0032,0068|0389|0014,0.7063111473172147
0068|0389|0014,0069|0044|0032,0.7063111473172147
0046|0036|0003,0061|0009|0000,0.7061523647874899
0061|0009|0000,0046|0036|0003,0.7061523647874899
0046|0033|0023,0063|0005|0014,0.7049342292286341
0063|0005|0014,0046|0033|0023,0.7049342292286341
0045|0001|0014,0047|0001|0017,0.7044029412765824
0047|0001|0017,0045|0001|0014,0.7044029412765824
0063|0002|0014,0023|0012|0021,0.7041168335414218
0023|0012|0021,0063|0002|0014,0.7041168335414218
0087|0005|0000,0091|0005|0042,0.7037873295747725
0091|0005|0042,0087|0005|0000,0.7037873295747725
0068|0370|0017,0067|0189|0014,0.7020338060788681
0067|0189|0014,0068|0370|0017,0.7020338060788681
0076|0069|0000,0091|0038|0044,0.7019373395364499
0091|0038|0044,0076|0069|0000,0.7019373395364499
0091|0038|0042,0076|0069|0043,0.7019334992490068
0076|0069|0043,0091|0038|0042,0.7019334992490068
0068|0328|0014,0067|0021|0014,0.7018286397301694
0067|0021|0014,0068|0328|0014,0.7018286397301694
0075|0016|0030,0087|0011|0028,0.7017437105337435
0087|0011|0028,0075|0016|0030,0.7017437105337435
0061|0002|0000,0046|0005|0003,0.700300165035324
0046|0005|0003,0061|0002|0000,0.700300165035324
0091|0034|0042,0076|0065|0042,0.700116801069488
0076|0065|0042,0091|0034|0042,0.700116801069488
